PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,PRVDR_NUM,PGM_TRMNTN_CD,ZIP_CD
01,01,390177,04,15071
01,01,390178,00,16125
01,01,390179,00,19380
01,01,390180,00,19013
01,01,390181,04,17921
01,01,390183,00,18218
01,01,390184,00,15425
01,01,390185,00,18201
01,01,390186,07,18634
01,01,390187,01,16866
01,01,390188,01,18501
01,01,390189,01,17866
01,01,390191,07,15825
01,01,390192,00,18657
01,01,390193,01,16501
01,01,390194,00,18235
01,01,390195,00,19096
01,01,390196,00,19111
01,01,390197,00,18102
01,01,390198,00,16509
01,01,390199,00,15767
01,01,390200,01,17512
01,01,390201,00,18301
01,01,390203,00,18901
01,01,390204,00,19152
01,01,390205,01,19148
01,01,390206,01,17109
01,01,390209,07,17233
"",01,39020E,01,19355
01,01,390211,00,16146
01,01,390213,07,16947
01,01,390215,01,19083
01,01,390217,00,15666
01,01,390219,00,15650
01,01,390220,00,19390
01,01,390222,00,19063
01,01,390223,00,19104
01,01,390224,07,18847
01,01,390225,00,17522
01,01,390226,00,19107
01,01,390228,00,15243
01,01,390229,01,15213
"",01,39022E,01,16823
01,01,390231,00,19001
01,01,390232,01,17042
01,01,390233,00,17331
01,01,390234,01,19124
01,01,390235,01,19125
01,01,390236,00,18848
01,01,390237,00,18501
01,01,390238,07,15206
"",01,39023E,01,17011
01,01,390240,01,16743
01,01,390242,01,18104
01,01,390244,07,17764
01,01,390245,04,19124
01,01,390246,07,16915
01,01,390247,01,19141
01,01,390249,07,18801
01,01,390252,01,15658
01,01,390256,00,17033
01,01,390258,00,19047
"",01,39025E,01,18612
01,01,390260,04,18974
01,01,390261,01,18105
01,01,390262,01,15219
01,01,390263,00,18017
01,01,390265,00,15025
01,01,390266,00,16127
01,01,390267,00,15146
01,01,390268,00,16803
01,01,390270,00,18711
01,01,390272,00,19401
01,01,390274,04,18201
01,01,390275,01,19565
01,01,390276,07,17022
01,01,390277,01,19147
01,01,390278,00,19408
01,01,390279,07,16866
"",01,39027E,01,16652
01,01,390280,07,19122
01,01,390281,07,19111
01,01,390282,07,15071
01,01,390283,07,15219
01,01,390284,07,19141
01,01,390285,01,19146
01,01,390286,01,18974
01,01,390287,01,19129
01,01,390288,01,19124
01,01,390289,01,19027
"",01,39028E,01,17042
01,01,390290,00,19102
01,01,390291,01,16066
01,01,390292,07,15905
01,01,390293,01,19023
01,01,390294,07,18105
01,01,390295,07,18042
01,01,390296,07,17110
01,01,390297,07,15601
01,01,390298,07,16550
01,01,390299,07,17011
"",01,39029E,01,19426
01,01,390300,07,17604
01,01,390301,07,18764
01,01,390302,00,19047
01,01,390303,07,15009
01,01,390304,00,19128
01,01,390305,07,15213
01,01,390306,07,15132
01,01,390307,00,16154
01,01,390308,07,19145
01,01,390309,01,19129
"",01,39030E,01,19130
01,01,390310,07,17822
01,01,390311,07,19380
01,01,390312,00,19124
01,01,390313,05,17921
01,01,390314,00,18017
01,01,390315,07,15212
01,01,390316,00,19610
01,01,390317,01,19020
01,01,390318,01,18105
01,01,390319,01,15417
"",01,39031E,01,19133
01,01,390320,07,19146
01,01,390321,00,18104
01,01,390322,00,19020
01,01,390323,00,15301
01,01,390324,00,19468
01,01,390325,00,17402
01,01,390326,00,18045
01,01,390327,00,17403
01,01,390328,00,15146
01,01,390329,00,19403
"",01,39032E,01,19104
01,01,390330,00,18321
"",01,39033E,01,19131
"",01,39034E,01,19134
"",01,39035E,01,19142
"",01,39036E,01,15233
"",01,39037E,01,15219
"",01,39038E,07,15213
"",01,39039E,01,15216
"",01,39041E,01,17557
"",01,39043E,01,19090
"",01,39044E,01,17061
"",01,39045E,01,18509
"",01,39046E,01,19063
"",01,39047E,01,15234
"",01,39048E,01,18517
"",01,39049E,07,19002
"",01,39050E,01,19129
"",01,39051E,01,19020
"",01,39052E,01,19013
01,21,391000,00,19082
01,21,391001,00,16125
01,21,391002,00,16601
01,21,391003,00,15701
01,21,391004,00,17325
01,21,391005,01,15954
01,21,391006,00,15923
01,21,391007,00,18472
01,21,391008,00,16354
01,21,391009,00,19464
01,21,391010,04,19131
01,21,391011,00,17201
01,21,391012,00,19104
01,21,391013,00,16874
01,21,391014,00,17603
01,21,391015,00,19130
01,21,391016,00,15401
01,21,391017,00,17201
01,21,391018,00,19150
01,21,391019,00,19140
01,21,391020,00,15349
01,21,391021,00,17042
01,21,391022,04,19128
01,21,391023,00,17403
01,21,391024,00,16511
01,21,391025,00,17201
01,21,391026,00,15767
01,21,391027,00,15001
01,21,391028,00,19133
01,21,391029,00,19143
01,21,391030,00,17701
01,21,391031,00,19146
01,21,391032,00,16214
01,21,391033,00,18421
01,21,391034,00,19602
01,21,391035,00,19348
01,21,391037,00,19129
01,21,391038,00,16105
01,21,391039,00,18102
01,21,391040,00,19464
01,21,391041,00,17044
01,21,391042,00,19107
01,21,391044,00,15074
01,21,391045,00,17047
01,21,391046,00,19104
01,21,391047,00,16503
01,21,391048,00,16365
01,21,391049,00,17603
01,21,391050,00,17954
01,21,391051,00,19107
01,21,391052,00,19121
01,21,391053,00,18847
01,21,391054,00,19102
01,21,391055,00,19141
01,21,391056,00,16901
01,21,391057,00,18431
01,21,391058,00,18701
01,21,391059,00,19146
01,21,391060,00,16145
01,21,391061,00,18801
01,21,391062,00,18464
01,21,391063,00,15227
01,21,391064,00,15846
01,21,391065,00,18337
01,21,391066,00,19102
01,21,391067,00,17603
01,21,391068,00,19133
01,21,391069,00,17866
01,21,391070,00,16417
01,21,391071,00,19146
01,21,391073,00,19140
01,21,391074,00,19363
01,21,391075,00,17201
01,21,391076,00,17268
01,21,391077,00,18407
01,21,391078,00,17201
01,21,391079,00,19146
01,21,391080,00,16146
01,21,391081,00,19122
01,21,391082,00,17201
01,21,391083,00,17512
11,01,391300,00,17740
11,01,391301,00,17756
11,01,391302,00,15552
11,01,391303,00,17233
11,01,391304,00,17764
11,01,391305,00,16947
11,01,391306,00,18801
11,01,391307,00,16686
11,01,391308,00,16407
11,01,391309,00,18847
11,01,391310,01,16866
11,01,391311,01,18452
11,01,391312,00,15825
11,01,391313,00,16915
11,01,391314,00,16354
11,01,391315,00,15857
11,01,391316,00,16901
01,16,391500,01,18510
01,16,391501,00,19004
01,16,391502,00,18940
01,16,391503,01,19027
01,16,391504,01,15213
01,16,391505,00,16601
01,16,391506,01,16101
01,16,391507,00,16001
01,16,391508,00,18202
01,16,391509,01,17110
01,16,391510,00,16701
01,16,391511,00,15701
01,16,391512,01,19460
01,16,391513,00,17701
01,16,391514,00,19154
01,16,391515,00,17604
01,16,391516,01,19013
01,16,391517,04,19380
01,16,391518,00,16801
01,16,391519,00,15301
01,16,391520,01,18517
01,16,391521,00,18103
01,16,391522,00,19078
01,16,391523,00,18301
01,16,391524,00,19090
01,16,391525,01,17044
01,16,391526,01,19026
01,16,391527,01,17201
01,16,391528,01,19446
01,16,391529,01,15601
01,16,391530,00,17110
01,16,391531,00,16673
01,16,391532,00,18702
01,16,391533,00,17815
01,16,391534,04,18103
01,16,391535,00,18017
01,16,391536,00,19610
01,16,391537,00,17857
01,16,391538,01,19012
01,16,391539,00,16148
01,16,391540,00,16335
01,16,391541,00,15963
01,16,391542,00,16830
01,16,391543,00,18447
01,16,391544,00,15401
01,16,391545,00,17837
01,16,391546,00,18901
01,16,391547,01,15905
01,16,391548,00,17331
01,16,391549,04,17522
01,16,391550,00,17201
01,16,391551,00,16365
01,16,391552,00,17403
01,16,391553,01,15009
01,16,391554,01,17401
01,16,391555,00,15801
01,16,391556,00,15456
01,16,391557,00,18960
01,16,391558,00,15243
01,16,391559,00,19464
01,16,391560,04,17604
01,16,391561,00,17042
01,16,391562,00,15857
01,16,391563,01,18020
01,16,391564,00,18848
01,16,391565,00,15901
01,16,391566,00,17872
01,16,391567,00,19064
01,16,391568,04,17104
01,16,391569,01,17013
01,16,391570,00,19422
01,16,391571,00,19422
01,16,391572,00,18704
01,16,391573,00,19401
01,16,391574,00,19129
01,16,391575,00,15501
01,16,391576,00,16214
01,16,391577,01,15131
01,16,391578,01,17901
01,16,391579,04,17601
01,16,391580,01,18951
01,16,391581,00,16506
01,16,391582,01,16901
01,16,391583,00,19087
01,16,391584,04,19335
01,16,391585,01,15221
01,16,391586,01,15212
01,16,391587,01,15853
01,16,391588,00,18411
01,16,391589,00,17011
01,16,391590,00,19380
01,16,391591,00,19555
01,16,391592,00,18201
01,16,391593,00,19038
01,16,391594,00,19363
01,16,391595,01,18704
01,16,391596,04,17935
01,16,391597,00,19020
01,16,391598,01,18848
01,16,391599,00,15235
01,16,391600,04,19104
01,16,391601,04,17011
01,16,391602,01,19023
01,16,391603,01,15642
01,16,391604,00,19073
01,16,391605,00,16501
01,16,391606,00,17111
01,16,391607,01,17109
01,16,391608,00,15217
01,16,391609,04,19106
01,16,391610,00,15220
01,16,391611,01,16125
01,16,391612,00,15205
01,16,391613,01,15218
01,16,391614,01,16801
01,16,391615,00,15237
01,16,391616,00,19034
01,16,391617,00,15601
01,16,391619,04,15235
01,16,391620,00,16915
01,16,391621,00,16323
01,16,391622,00,19422
01,16,391623,01,16544
01,16,391624,04,16602
01,16,391625,00,16506
01,16,391626,04,19129
01,16,391627,01,15215
01,16,391628,01,19129
01,16,391629,00,15090
01,16,391630,04,19444
01,16,391632,00,16066
01,16,391633,01,15146
01,16,391634,00,15235
01,16,391635,06,19114
01,16,391636,00,18603
01,16,391637,00,18109
01,16,391638,00,17402
01,16,391639,01,19610
01,16,391640,01,17821
01,16,391641,00,15061
01,16,391642,00,18431
01,16,391643,00,19034
01,16,391644,00,16101
01,16,391645,00,16428
01,16,391646,04,19422
01,16,391647,04,17057
01,16,391648,00,16105
01,16,391649,00,19025
01,16,391650,04,15853
01,16,391651,00,19341
01,16,391652,00,19053
01,16,391653,00,17408
01,16,391654,01,15106
01,16,391655,00,15904
01,16,391656,00,18702
01,16,391657,00,16602
01,16,391658,00,17701
01,16,391659,00,18106
01,16,391660,00,15237
01,16,391661,00,16505
01,16,391662,00,17601
01,16,391663,01,18966
01,16,391664,00,15220
01,16,391665,00,15301
01,16,391666,01,18103
01,16,391667,00,18518
01,16,391668,00,19006
01,16,391669,00,18519
01,16,391670,00,15146
01,16,391671,00,17011
01,16,391672,01,15146
01,16,391673,00,16503
01,16,391674,00,15238
01,16,391675,00,18704
01,16,391676,00,16505
01,16,391677,01,19124
01,16,391678,00,19348
01,16,391679,00,19462
01,16,391680,00,18403
01,16,391681,00,16335
01,16,391682,01,15825
01,16,391683,01,15320
01,16,391684,00,19317
01,16,391685,00,15212
01,16,391686,00,19464
01,16,391687,01,17701
01,16,391688,00,19002
01,16,391689,01,19462
01,16,391690,01,19087
01,16,391691,00,16602
01,16,391692,00,17013
01,16,391693,00,16648
01,16,391694,01,19123
01,16,391695,00,19406
01,16,391696,00,16803
01,16,391697,00,15090
01,16,391698,01,19610
01,16,391699,00,18102
01,16,391700,00,19454
01,16,391701,00,18512
01,16,391702,00,15317
01,16,391703,00,15473
01,16,391704,00,18337
01,16,391705,00,15044
01,16,391706,00,15146
01,16,391707,00,15063
01,16,391709,00,19406
01,16,391710,00,15658
01,16,391711,00,19020
01,16,391712,00,18106
01,16,391713,00,18251
01,16,391714,00,17110
01,16,391715,00,15012
01,16,391716,00,19406
01,16,391717,01,18705
01,16,391718,00,15218
01,16,391719,00,17011
01,16,391720,01,19027
01,16,391721,00,17022
01,16,391722,00,19115
01,16,391723,00,19006
01,16,391724,00,15146
01,16,391725,01,15601
01,16,391726,00,16001
01,16,391727,00,15642
01,16,391728,00,15241
01,16,391729,00,16506
01,16,391730,00,19053
01,16,391731,00,15213
01,16,391732,00,17043
01,16,391733,00,17028
01,16,391734,00,15238
01,16,391735,00,17603
01,16,391736,00,15068
01,16,391737,01,15904
01,16,391738,00,19053
01,16,391739,00,17851
01,16,391740,00,18411
01,16,391741,00,19063
01,16,391745,00,17109
01,16,391746,00,19401
01,16,391747,00,19342
01,16,391748,00,18045
01,16,391749,00,19436
01,16,391750,01,19046
01,16,391751,00,19312
01,16,391752,00,16662
01,16,391753,01,17201
01,16,391754,00,15238
01,16,391755,00,19053
01,16,391756,00,15905
01,16,391757,00,18017
01,16,391758,00,16155
01,16,391759,00,15668
01,16,391760,00,19046
01,16,391763,00,19002
01,16,391764,00,18447
01,16,391765,00,19406
01,16,391766,00,15022
01,16,391767,00,15701
01,16,391768,00,15825
01,16,391769,00,15275
01,16,391770,00,19116
01,16,391772,00,18512
01,16,391773,00,18411
01,16,391774,00,15722
01,16,391776,00,15931
01,16,391777,00,15068
01,21,391801,00,19147
01,21,391802,00,19143
01,21,391803,00,19145
01,21,391804,00,18224
01,21,391805,00,15338
01,21,391806,00,15338
01,21,391807,00,15475
01,21,391808,00,17104
01,21,391809,00,15419
01,21,391810,00,15208
01,21,391811,00,15370
01,21,391812,00,15333
01,21,391813,00,18615
01,21,391815,00,18509
01,21,391816,00,15136
01,21,391817,00,17401
01,21,391818,00,17603
01,21,391819,00,16146
01,21,391820,00,19124
01,21,391821,00,19013
01,21,391822,00,16627
01,21,391823,00,16644
01,21,391824,00,16503
01,21,391825,00,19130
01,21,391826,00,19132
01,21,391827,00,15314
01,21,391828,00,15320
01,21,391829,00,15370
01,21,391830,00,19013
01,21,391831,00,16121
01,21,391832,00,19130
01,21,391833,00,18847
01,21,391834,00,18847
01,21,391835,00,18439
01,21,391836,01,18826
01,21,391837,01,16915
01,21,391838,01,15235
01,21,391839,00,15208
01,21,391840,01,15204
01,21,391841,00,15104
01,21,391842,00,15220
01,21,391843,01,15233
01,21,391844,00,15132
01,21,391845,00,16912
01,21,391846,00,16933
01,21,391847,00,16920
01,21,391848,00,16901
01,21,391849,00,16950
01,21,391850,00,16922
01,21,391851,00,17201
01,21,391852,00,19139
01,21,391853,00,16621
01,21,391854,00,16101
01,21,391855,00,18241
01,21,391856,00,18636
01,21,391857,00,18655
01,21,391858,01,16510
01,21,391859,00,17222
01,21,391860,00,15436
01,21,391861,01,16507
01,21,391862,01,16503
01,21,391863,00,18822
01,21,391864,00,16502
01,21,391865,00,16507
01,21,391866,01,16501
01,21,391867,00,19140
01,21,391868,00,15221
01,21,391869,00,15219
01,21,391870,00,15021
01,21,391871,00,15206
01,21,391872,00,19145
01,21,391873,00,19104
01,21,391874,00,19104
01,21,391875,00,19121
01,21,391876,00,19123
01,21,391877,00,19144
01,21,391878,00,19140
01,21,391879,00,19132
01,21,391880,00,16151
01,21,391881,06,16028
01,21,391882,00,19129
01,21,391883,00,19122
01,21,391884,01,16145
01,21,391885,00,17403
01,21,391886,00,15120
01,21,391887,00,15861
01,21,391888,00,15834
01,21,391889,01,16501
01,21,391890,00,16503
01,21,391891,00,16506
01,21,391892,01,16424
01,21,391893,00,15401
01,21,391894,00,16121
01,21,391895,00,16929
01,21,391896,01,18421
01,21,391897,00,15205
01,21,391898,00,17220
01,21,391899,00,15206
01,21,391900,01,15401
01,21,391901,00,19401
01,21,391902,00,15301
01,21,391903,00,17201
01,21,391904,00,16146
01,21,391905,00,16028
01,21,391906,00,17220
01,21,391907,00,16137
01,21,391908,00,17339
01,21,391909,00,17331
01,21,391910,00,15010
01,21,391911,00,15425
01,21,391912,00,16050
01,21,391913,00,16652
01,21,391914,01,15001
01,21,391915,00,15104
01,21,391916,01,15110
01,21,391917,00,15207
01,21,391918,00,15219
01,21,391919,00,19123
01,21,391920,00,17201
01,21,391921,00,17201
01,21,391922,04,17220
01,21,391923,00,17201
01,21,391924,00,15545
01,21,391925,00,15218
01,21,391926,00,15212
01,21,391927,01,16360
01,21,391928,01,16353
01,21,391929,01,16351
01,21,391930,01,16101
01,21,391931,00,19143
01,21,391932,00,16121
01,21,391933,00,15022
01,21,391934,04,15349
01,21,391935,00,19147
01,21,391936,00,17557
01,21,391937,00,17102
01,21,391938,00,15210
01,21,391939,00,15725
01,21,391940,01,15681
01,21,391941,00,17557
01,21,391942,00,16146
01,21,391943,00,16148
01,21,391944,00,16028
01,21,391945,00,15301
01,21,391946,00,15206
01,21,391947,00,19320
01,21,391948,00,15062
01,21,391949,00,16134
01,21,391950,00,15714
01,21,391951,00,15724
01,21,391952,00,15063
01,21,391953,00,19107
01,21,391954,00,19120
01,21,391955,04,17201
01,21,391956,00,15012
01,21,391957,00,15217
01,21,391958,00,19133
01,21,391959,00,19124
01,21,391960,00,17233
01,21,391961,00,19147
01,21,391962,00,17603
01,21,391963,00,17013
01,21,391964,00,15370
01,21,391965,00,19102
01,21,391966,00,19121
01,21,391967,00,19121
01,21,391968,00,19121
01,21,391969,00,19139
01,21,391970,00,19141
01,21,391971,04,16749
01,21,391972,00,15417
01,21,391973,00,17201
01,21,391974,00,16154
01,21,391975,00,19124
01,21,391976,00,15068
01,21,391977,00,15537
01,21,391978,00,16601
01,21,391979,00,17201
01,21,391980,00,15370
01,21,391981,00,18431
01,21,391982,00,18439
01,21,391983,00,18428
01,21,391984,01,15001
01,21,391985,00,18436
01,21,391986,00,18431
01,21,391987,00,15214
01,21,391988,00,17602
01,21,391989,00,19123
02,01,392021,07,16823
02,01,392022,07,15143
02,01,392023,01,19104
02,01,392024,00,15221
02,01,392025,00,18702
02,01,392026,01,19122
02,01,392027,00,19111
02,01,392028,00,15071
02,01,392029,01,15219
02,01,392030,01,19141
02,01,392031,00,15901
02,01,392032,01,19023
02,01,392033,00,18017
02,01,392034,01,18042
02,01,392035,01,17105
02,01,392036,00,15650
02,01,392037,00,16501
02,01,392038,00,17055
02,01,392039,00,17011
02,01,392040,01,17604
02,01,392041,00,15146
02,01,392042,04,18764
02,01,392043,00,15009
02,01,392044,00,15213
02,01,392045,00,15132
02,01,392046,00,19145
02,01,392047,00,17822
02,01,392048,00,19380
02,01,392049,04,15212
02,01,392050,00,19146
01,09,392300,00,17822
01,09,392301,01,19145
01,09,392302,01,19140
01,09,392303,04,15201
01,09,392304,07,17403
01,09,392305,07,15212
01,09,392306,04,19102
01,09,392307,01,19106
01,09,392308,01,15905
01,09,392309,01,16550
01,09,392310,01,18702
01,09,392311,04,17105
01,09,392312,01,17604
01,09,392313,01,16601
01,09,392314,01,17701
01,09,392315,01,19026
01,09,392316,01,15224
01,09,392317,01,17101
01,09,392318,07,17604
01,09,392319,04,19104
01,09,392320,07,18510
01,09,392321,01,15240
01,09,392322,00,18103
01,09,392323,04,19010
01,09,392324,01,19143
01,09,392326,01,19603
01,09,392327,00,15213
01,09,392328,04,19146
01,09,392330,04,19102
01,09,392331,01,19013
01,09,392332,04,19096
01,09,392333,01,19001
01,09,392335,00,17033
01,09,392336,04,19133
01,09,392337,07,16801
01,09,392338,00,19141
01,09,392339,07,19047
01,09,392340,07,18104
01,09,392341,07,18840
01,09,392342,01,18201
01,09,392343,01,17044
01,09,392344,04,19129
01,09,392345,01,17901
01,09,392346,01,19320
01,09,392347,07,18951
01,09,392348,01,17201
01,09,392349,04,19107
01,09,392350,01,18042
01,09,392351,01,18105
01,09,392352,07,19464
01,09,392353,01,19131
01,09,392354,00,19104
01,09,392355,07,15901
01,09,392356,01,19107
01,09,392359,04,19102
01,09,392360,00,19134
01,09,392361,04,17108
01,09,392362,01,16602
01,09,392363,01,16544
01,09,392364,01,17701
01,09,392365,04,18711
01,09,392366,04,15213
01,09,392367,00,15224
01,09,392501,00,19104
01,09,392502,00,19070
01,09,392503,01,15232
01,09,392504,04,19096
01,09,392505,00,18103
01,09,392506,00,19090
01,09,392507,00,19123
01,09,392508,00,19013
01,09,392509,00,19141
01,09,392510,01,19106
01,09,392511,00,18017
01,09,392512,00,18702
01,09,392513,00,19153
01,09,392515,00,19401
01,09,392516,00,19127
01,09,392517,00,18045
01,09,392518,00,17970
01,09,392519,01,15301
01,09,392520,00,15601
01,09,392521,00,19104
01,09,392522,00,19372
01,09,392523,00,16701
01,09,392524,00,18201
01,09,392525,01,16001
01,09,392526,01,15801
01,09,392527,04,19119
01,09,392528,00,16502
01,09,392529,01,15001
01,09,392530,00,19129
01,09,392531,00,19106
01,09,392532,00,15131
01,09,392533,00,19149
01,09,392534,00,17043
01,09,392535,00,15068
01,09,392536,00,19142
01,09,392537,00,16335
01,09,392538,00,19104
01,09,392539,00,19096
01,09,392540,00,19121
01,09,392541,05,16319
01,09,392542,00,15224
01,09,392543,00,16507
01,09,392544,00,15102
01,09,392545,00,18901
01,09,392546,00,16148
01,09,392547,00,18301
01,09,392548,00,19129
01,09,392549,00,19610
01,09,392550,01,17201
01,09,392551,00,19082
01,09,392552,00,16101
01,09,392553,00,15401
01,09,392554,00,16201
01,09,392555,00,19111
01,09,392556,00,19147
01,09,392557,00,17042
01,09,392558,01,16801
01,09,392559,00,15219
01,09,392560,00,19131
01,09,392561,00,15650
01,09,392562,00,19468
01,09,392563,00,15146
01,09,392564,01,19007
01,09,392565,00,15022
01,09,392566,01,19119
01,09,392567,00,15216
01,09,392568,00,19125
01,09,392569,00,19124
01,09,392570,01,19446
01,09,392571,01,15215
01,09,392572,01,18974
01,09,392573,00,15236
01,09,392574,00,15644
01,09,392575,00,19010
01,09,392576,00,15025
01,09,392577,00,19115
01,09,392578,00,16117
01,09,392579,00,15205
01,09,392580,00,16407
01,09,392581,00,15237
01,09,392582,00,18431
01,09,392583,01,17325
01,09,392584,00,18071
01,09,392585,05,19131
01,09,392586,00,15221
01,09,392587,00,19610
01,09,392588,00,15666
01,09,392590,00,15666
01,09,392591,01,19122
01,09,392592,00,15213
01,09,392593,01,19104
01,09,392594,00,17111
01,09,392595,00,15021
01,09,392596,04,15905
01,09,392597,00,15301
01,09,392598,00,17044
01,09,392599,01,17043
01,09,392600,00,18337
01,09,392601,00,19134
01,09,392602,00,16901
01,09,392603,00,18052
01,09,392604,00,17022
01,09,392605,00,19129
01,09,392606,00,18301
01,09,392607,01,19145
01,09,392608,01,19124
01,09,392609,00,17602
01,09,392610,00,15213
01,09,392611,01,19128
01,09,392612,00,15537
01,09,392613,00,17851
01,09,392614,00,19090
01,09,392615,01,16214
01,09,392616,00,18940
01,09,392617,00,18960
01,09,392618,01,19149
01,09,392619,00,18045
01,09,392620,00,18235
01,09,392621,00,18640
01,09,392622,00,15010
01,09,392623,00,16127
01,09,392624,01,17111
01,09,392625,04,18013
01,09,392626,00,15417
01,09,392627,00,17013
01,09,392628,00,17870
01,09,392629,00,19132
01,09,392630,00,19087
01,09,392631,00,19390
01,09,392632,00,15235
01,09,392633,00,16602
01,09,392634,00,17013
01,09,392635,00,19095
01,09,392636,00,16046
01,09,392637,00,15320
01,09,392638,00,18091
01,09,392639,00,15202
01,09,392640,00,19401
01,09,392641,00,15370
01,09,392642,00,16066
01,09,392643,01,15232
01,09,392644,00,19047
01,09,392645,01,16137
01,09,392646,00,16148
01,09,392647,00,16801
01,09,392648,00,17201
01,09,392649,00,19081
01,09,392650,00,17061
01,09,392651,00,15033
01,09,392652,01,15301
01,09,392653,00,17110
01,09,392654,01,17578
01,09,392655,01,19047
01,09,392656,00,16652
01,09,392657,00,15690
01,09,392658,00,19118
01,09,392659,00,17078
01,09,392660,00,16214
01,09,392661,01,19020
01,09,392662,00,15120
01,09,392663,00,19146
01,09,392664,00,19138
01,09,392665,00,19139
01,09,392666,00,16365
01,09,392667,01,18901
01,09,392668,01,19134
01,09,392669,00,15223
01,09,392670,00,18634
01,09,392671,00,19446
01,09,392672,00,17110
01,09,392673,01,15044
01,09,392674,00,15137
01,09,392675,01,15063
01,09,392676,00,15024
01,09,392677,00,16001
01,09,392678,00,17745
01,09,392679,01,15210
01,09,392680,00,15235
01,09,392681,00,15767
01,09,392682,00,19006
01,09,392683,00,15701
01,09,392684,00,17754
01,09,392685,00,19530
01,09,392686,00,15931
01,09,392687,00,15904
01,09,392688,00,18201
01,09,392689,00,18603
01,09,392690,00,18509
01,09,392691,00,17055
01,09,392692,00,15301
01,09,392693,01,15005
01,09,392694,00,19102
01,09,392695,00,15317
01,09,392696,01,18015
01,09,392697,01,15210
01,09,392698,00,15146
01,09,392699,00,15224
01,09,392700,00,15132
01,09,392701,00,17268
01,09,392702,00,19107
01,09,392703,01,19131
01,09,392704,00,16830
01,09,392705,00,18466
01,09,392706,00,17578
01,09,392707,00,19464
01,09,392708,00,18252
01,09,392709,01,15217
01,09,392710,00,15037
01,09,392711,00,18103
01,09,392712,01,16201
01,09,392713,00,16214
01,09,392714,00,19152
01,09,392715,00,16101
01,09,392716,00,15301
01,09,392717,00,15317
01,09,392718,00,19104
01,09,392719,00,15131
01,09,392720,00,15001
01,09,392721,00,15005
01,09,392722,01,15905
01,09,392723,00,18512
01,09,392724,00,18407
01,09,392725,00,18657
01,09,392726,00,18518
01,09,392727,00,15216
01,09,392728,01,17870
01,09,392729,00,18508
01,09,392730,01,19131
01,09,392731,00,17404
01,09,392732,00,15009
01,09,392733,00,15010
01,09,392734,00,15632
01,09,392735,00,19007
01,09,392736,00,19047
01,09,392737,01,15232
01,09,392738,00,15904
01,09,392739,00,19063
01,09,392740,00,16646
01,09,392741,00,17201
01,09,392742,00,19020
01,09,392743,00,18976
01,09,392744,01,15825
01,09,392745,01,17601
01,09,392746,00,15801
01,09,392747,00,16866
01,09,392748,00,15221
01,09,392749,00,19123
01,09,392750,00,17011
01,09,392751,00,15224
01,09,392752,00,15146
01,09,392753,00,19146
01,09,392754,00,15931
01,09,392755,00,17011
01,09,392756,00,19123
01,09,392757,05,15501
01,09,392758,05,15552
01,09,392759,00,15136
01,09,392760,05,15905
01,09,392761,00,18505
01,09,392763,00,17837
01,09,392764,00,19090
01,09,392765,00,15857
01,09,392766,00,19149
01,09,392767,00,15401
01,09,392768,00,15065
01,09,392769,00,15212
01,09,392770,00,19031
01,09,392771,00,18974
01,09,392772,00,15224
01,09,392773,00,19020
01,09,392775,00,15904
01,09,392776,00,17931
01,09,392777,00,19142
01,09,392778,00,15501
01,09,392779,00,15108
01,09,392780,00,15717
01,09,392781,00,19151
01,09,392782,00,17043
01,09,392783,00,19134
01,09,392784,00,17068
01,09,392785,00,17601
01,09,392786,00,16601
01,09,392787,00,19104
01,09,392788,00,19123
01,09,392789,00,16803
01,09,392790,00,17403
01,09,392791,00,19382
01,09,392792,00,19114
01,09,392793,01,15722
01,09,392794,00,19008
01,09,392795,05,15537
01,09,392796,00,16505
01,09,392797,00,17111
01,09,392798,00,15235
01,09,392799,01,19464
01,09,392800,00,15024
01,09,392801,00,17015
01,09,392802,00,19464
01,09,392803,00,17604
01,09,392804,00,18321
01,09,392805,00,19454
01,09,392806,00,19116
01,09,392807,00,19079
01,09,392808,00,15102
01,09,392809,00,19131
01,09,392810,00,19012
01,09,392811,00,18507
01,09,392813,00,19018
01,09,392814,00,15501
01,09,392815,00,18951
01,09,392816,00,15905
01,09,392817,00,18018
01,09,392818,00,18104
01,09,392819,01,18510
01,09,392820,00,19126
01,09,392821,00,18301
01,09,392822,00,16509
01,09,392823,00,19145
01,09,392825,00,16686
01,09,392826,00,19094
01,09,392827,00,19132
01,09,392828,00,17331
01,09,392829,00,19320
01,09,392830,00,18106
01,09,392831,00,19109
01,09,392832,00,15146
01,09,392833,00,17540
01,09,392834,00,17042
01,09,392835,00,19141
01,09,392836,00,18403
01,09,392837,00,19380
01,09,392838,00,17403
01,09,392840,00,18104
01,09,392841,00,17033
01,09,392842,00,17057
01,09,392843,00,18848
01,09,392845,00,18052
01,09,392846,00,19144
01,09,392847,00,17701
01,09,392848,00,19139
01,09,392849,00,15224
01,09,392850,00,17025
01,09,392851,00,17319
01,09,392853,00,19111
05,01,393025,00,19355
05,01,393026,00,19607
05,01,393027,00,15238
05,01,393028,04,16507
05,01,393029,07,15143
05,01,393030,00,18508
05,01,393031,00,17055
05,01,393032,01,19038
05,01,393033,01,19141
05,01,393034,07,17022
05,01,393035,00,18103
05,01,393036,00,18702
05,01,393037,00,17404
